"","LATITUDE","LONGITUDE","BRIGHTNESS","SCAN","TRACK","ACQ_DATE","ACQ_TIME","SATELLITE","INSTRUMENT","CONFIDENCE","VERSION","BRIGHT_T31","FRP","DAYNIGHT","TYPE","X","Y","Date"
"5063",33.71761,-117.71081,296.06,0.4,0.37,"2/22/2016 0:00:00",933,"N","VIIRS","n","2",283.6,0.47,"N",2,-117.71079794,33.7176051,2016-02-22
"5064",33.71422,-117.71151,297.04,0.4,0.37,"2/22/2016 0:00:00",933,"N","VIIRS","n","2",282.71,0.54,"N",0,-117.71149794,33.7142151,2016-02-22
"5065",33.71572,-117.70902,302.33,0.42,0.45,"2/23/2016 0:00:00",914,"N","VIIRS","n","2",284.36,0.51,"N",0,-117.70900794,33.7157151,2016-02-23
"5066",34.29102,-118.80311,296.49,0.49,0.48,"2/25/2016 0:00:00",1016,"N","VIIRS","n","2",283.36,0.84,"N",2,-118.80309771,34.2910151,2016-02-25
"5067",34.29074,-118.80242,298.66,0.44,0.38,"2/26/2016 0:00:00",958,"N","VIIRS","n","2",282.63,0.54,"N",2,-118.80240771,34.2907351,2016-02-26
"5068",33.71719,-117.70838,297.87,0.49,0.4,"2/26/2016 0:00:00",958,"N","VIIRS","n","2",283.65,0.33,"N",2,-117.70836794,33.7171851,2016-02-26
"5069",34.29139,-118.80181,304.96,0.4,0.37,"2/27/2016 0:00:00",939,"N","VIIRS","n","2",282.67,0.69,"N",2,-118.80179771,34.2913851,2016-02-27
"5070",33.71658,-117.71058,300.86,0.38,0.36,"2/27/2016 0:00:00",939,"N","VIIRS","n","2",284.37,0.59,"N",2,-117.71056794,33.7165751,2016-02-27
"5071",34.29064,-118.80257,296.56,0.41,0.45,"2/28/2016 0:00:00",920,"N","VIIRS","n","2",282.19,0.51,"N",2,-118.80255771,34.2906351,2016-02-28
"5072",33.71508,-117.71298,299.15,0.53,0.42,"2/28/2016 0:00:00",920,"N","VIIRS","n","2",284.38,0.83,"N",2,-117.71296794,33.7150751,2016-02-28
"5073",30.34091,-97.6209,302.68,0.4,0.37,"3/2/2016 0:00:00",824,"N","VIIRS","n","2",281.62,0.47,"N",0,-97.62089242,30.34090472,2016-03-02
"5074",33.71695,-117.71148,305.33,0.39,0.44,"3/2/2016 0:00:00",1004,"N","VIIRS","n","2",278.06,0.76,"N",2,-117.71146794,33.7169451,2016-03-02
"5075",33.71571,-117.7094,302.13,0.47,0.48,"3/7/2016 0:00:00",1010,"N","VIIRS","n","2",280.83,0.72,"N",0,-117.70938794,33.7157051,2016-03-07
"5076",33.71624,-117.71072,298.46,0.47,0.48,"3/7/2016 0:00:00",1010,"N","VIIRS","n","2",280.42,0.73,"N",2,-117.71070794,33.7162351,2016-03-07
"5077",33.71782,-117.71075,299.45,0.43,0.38,"3/8/2016 0:00:00",951,"N","VIIRS","n","2",278.08,0.67,"N",2,-117.71073794,33.7178151,2016-03-08
"5078",33.71437,-117.7116,298.64,0.43,0.38,"3/8/2016 0:00:00",951,"N","VIIRS","n","2",277.73,0.67,"N",0,-117.71158794,33.7143651,2016-03-08
"5079",33.7156,-117.71013,311.49,0.4,0.37,"3/9/2016 0:00:00",932,"N","VIIRS","n","2",281.7,1.02,"N",0,-117.71011794,33.7155951,2016-03-09
"5080",31.96574,-106.58584,309.68,0.38,0.36,"3/11/2016 0:00:00",855,"N","VIIRS","n","2",281.66,1.41,"N",2,-106.58583023,31.96573479,2016-03-11
"5081",34.29061,-118.80364,299.08,0.44,0.38,"3/13/2016 0:00:00",957,"N","VIIRS","n","2",279.65,0.41,"N",2,-118.80362771,34.2906051,2016-03-13
"5082",33.7151,-117.7089,299.07,0.49,0.4,"3/13/2016 0:00:00",957,"N","VIIRS","n","2",281.12,0.48,"N",0,-117.70888794,33.7150951,2016-03-13
"5083",34.29053,-118.80231,297.78,0.38,0.58,"3/16/2016 0:00:00",901,"N","VIIRS","n","2",285.09,0.14,"N",2,-118.80229771,34.2905251,2016-03-16
"5084",33.71798,-117.71027,296.31,0.32,0.55,"3/16/2016 0:00:00",901,"N","VIIRS","n","2",285.79,0.28,"N",2,-117.71025794,33.7179751,2016-03-16
"5085",31.96437,-106.58503,302.95,0.44,0.38,"3/17/2016 0:00:00",842,"N","VIIRS","n","2",283.11,1.02,"N",2,-106.58502023,31.96436479,2016-03-17
"5086",33.71526,-117.7097,295.38,0.35,0.57,"3/17/2016 0:00:00",1022,"N","VIIRS","n","2",285.35,0.27,"N",0,-117.70968794,33.7152551,2016-03-17
"5087",33.71476,-117.71275,297.58,0.47,0.47,"3/23/2016 0:00:00",1010,"N","VIIRS","n","2",280.39,0.6,"N",2,-117.71273794,33.7147551,2016-03-23
"5088",33.71645,-117.70868,310.37,0.43,0.38,"3/24/2016 0:00:00",951,"N","VIIRS","n","2",283.13,1.05,"N",2,-117.70866794,33.7164451,2016-03-24
"5089",34.29172,-118.80183,303.68,0.44,0.38,"3/25/2016 0:00:00",932,"N","VIIRS","n","2",282.81,0.7,"N",2,-118.80181771,34.2917151,2016-03-25
"5090",33.71681,-117.71089,307.37,0.43,0.46,"3/26/2016 0:00:00",913,"N","VIIRS","n","2",283.41,1.24,"N",2,-117.71087794,33.7168051,2016-03-26
"5091",33.71608,-117.71134,304.35,0.4,0.6,"3/27/2016 0:00:00",854,"N","VIIRS","n","2",283.5,0.65,"N",2,-117.71132794,33.7160751,2016-03-27
"5092",33.71662,-117.70995,296.47,0.52,0.67,"3/27/2016 0:00:00",1035,"N","VIIRS","n","2",282.7,0.54,"N",2,-117.70993794,33.7166151,2016-03-27
"5093",44.37972,-93.22963,339.65,0.33,0.55,"3/28/2016 0:00:00",1816,"N","VIIRS","n","2",290.78,2.54,"D",0,-93.22962237,44.37971205,2016-03-28
"5094",31.96445,-106.58477,298.4,0.39,0.59,"3/30/2016 0:00:00",938,"N","VIIRS","n","2",281.86,0.64,"N",2,-106.58476023,31.96444479,2016-03-30
"5095",34.29247,-118.80155,302.82,0.4,0.37,"3/30/2016 0:00:00",938,"N","VIIRS","n","2",278.19,0.62,"N",2,-118.80153771,34.2924651,2016-03-30
"5096",33.71642,-117.70979,296.29,0.38,0.36,"3/30/2016 0:00:00",939,"N","VIIRS","n","2",281.3,0.45,"N",2,-117.70977794,33.7164151,2016-03-30
"5097",33.71567,-117.71271,298.33,0.53,0.42,"3/31/2016 0:00:00",920,"N","VIIRS","n","2",279.92,0.85,"N",2,-117.71269794,33.7156651,2016-03-31
"5098",33.71571,-117.71011,299.46,0.35,0.57,"4/2/2016 0:00:00",1022,"N","VIIRS","n","2",282.94,0.47,"N",0,-117.71009794,33.7157051,2016-04-02
"5099",30.34142,-97.61804,295.2,0.4,0.37,"4/3/2016 0:00:00",823,"N","VIIRS","n","2",280.1,0.58,"N",2,-97.61803242,30.34141472,2016-04-03
"5100",30.33953,-97.62011,298.42,0.44,0.38,"4/4/2016 0:00:00",804,"N","VIIRS","n","2",284.02,0.68,"N",0,-97.62010242,30.33952472,2016-04-04
"5101",34.29008,-118.80207,296.61,0.38,0.36,"4/4/2016 0:00:00",945,"N","VIIRS","n","2",279.9,0.41,"N",2,-118.80205771,34.2900751,2016-04-04
"5102",33.71616,-117.70865,296.75,0.39,0.36,"4/4/2016 0:00:00",945,"N","VIIRS","n","2",281.19,0.57,"N",2,-117.70863794,33.7161551,2016-04-04
"5103",33.71543,-117.7097,301.61,0.45,0.39,"4/5/2016 0:00:00",926,"N","VIIRS","n","2",285.16,0.68,"N",0,-117.70968794,33.7154251,2016-04-05
"5104",34.29185,-118.80444,295.01,0.51,0.41,"4/5/2016 0:00:00",926,"N","VIIRS","n","2",283.62,0.55,"N",0,-118.80442771,34.2918451,2016-04-05
"5105",33.71551,-117.70966,297.81,0.52,0.5,"4/6/2016 0:00:00",907,"N","VIIRS","n","2",285.59,0.69,"N",0,-117.70964794,33.7155051,2016-04-06
"5106",34.29159,-118.80204,302.98,0.44,0.38,"4/10/2016 0:00:00",932,"N","VIIRS","n","2",281.52,0.73,"N",2,-118.80202771,34.2915851,2016-04-10
"5107",33.71637,-117.71158,303.24,0.39,0.6,"4/12/2016 0:00:00",855,"N","VIIRS","n","2",282.07,0.7,"N",2,-117.71156794,33.7163651,2016-04-12
"5108",30.33985,-97.6181,299.85,0.38,0.36,"4/14/2016 0:00:00",817,"N","VIIRS","n","2",285.55,0.3,"N",2,-97.61809242,30.33984472,2016-04-14
"5109",34.29179,-118.80025,302.08,0.44,0.38,"4/14/2016 0:00:00",957,"N","VIIRS","n","2",282.92,0.48,"N",2,-118.80023771,34.2917851,2016-04-14
"5110",34.29232,-118.80308,303.05,0.44,0.38,"4/14/2016 0:00:00",957,"N","VIIRS","n","2",283.06,0.52,"N",0,-118.80306771,34.2923151,2016-04-14
"5111",34.29123,-118.80373,301.87,0.4,0.37,"4/15/2016 0:00:00",939,"N","VIIRS","n","2",279.36,0.59,"N",2,-118.80371771,34.2912251,2016-04-15
"5112",33.71633,-117.71172,299,0.38,0.36,"4/15/2016 0:00:00",939,"N","VIIRS","n","2",271.45,0.34,"N",2,-117.71170794,33.7163251,2016-04-15
"5113",34.29077,-118.80185,297.16,0.4,0.45,"4/16/2016 0:00:00",920,"N","VIIRS","n","2",281.74,0.42,"N",2,-118.80183771,34.2907651,2016-04-16
"5114",33.71406,-117.7082,305.53,0.53,0.42,"4/16/2016 0:00:00",920,"N","VIIRS","n","2",288.37,1.31,"N",0,-117.70818794,33.7140551,2016-04-16
"5115",34.29177,-118.80301,295.84,0.37,0.58,"4/17/2016 0:00:00",901,"N","VIIRS","n","2",282.85,0.29,"N",0,-118.80299771,34.2917651,2016-04-17
"5116",33.71813,-117.71036,302.08,0.32,0.54,"4/17/2016 0:00:00",901,"N","VIIRS","n","2",286,0.41,"N",2,-117.71034794,33.7181251,2016-04-17
"5117",33.71308,-117.7112,300.18,0.32,0.54,"4/17/2016 0:00:00",901,"N","VIIRS","n","2",283.88,0.41,"N",0,-117.71118794,33.7130751,2016-04-17
"5118",33.7179,-117.71136,296.76,0.6,0.7,"4/18/2016 0:00:00",842,"N","VIIRS","n","2",286.24,0.56,"N",2,-117.71134794,33.7178951,2016-04-18
"5119",33.71325,-117.7101,301.74,0.35,0.57,"4/18/2016 0:00:00",1022,"N","VIIRS","n","2",286.36,0.72,"N",0,-117.71008794,33.7132451,2016-04-18
"5120",33.71313,-117.71103,305.15,0.35,0.57,"4/18/2016 0:00:00",1022,"N","VIIRS","n","2",285.9,0.46,"N",0,-117.71101794,33.7131251,2016-04-18
"5121",30.34144,-97.61887,296.74,0.4,0.37,"4/19/2016 0:00:00",823,"N","VIIRS","n","2",280.45,0.25,"N",0,-97.61886242,30.34143472,2016-04-19
"5122",33.71341,-117.70979,300.87,0.39,0.44,"4/19/2016 0:00:00",1004,"N","VIIRS","n","2",280.3,0.61,"N",0,-117.70977794,33.7134051,2016-04-19
"5123",33.71465,-117.70934,316.23,0.39,0.36,"4/20/2016 0:00:00",945,"N","VIIRS","n","2",288.06,1.39,"N",0,-117.70932794,33.7146451,2016-04-20
"5124",34.29007,-118.80131,295.24,0.38,0.36,"4/20/2016 0:00:00",945,"N","VIIRS","n","2",282.33,0.28,"N",2,-118.80129771,34.2900651,2016-04-20
"5125",33.71718,-117.7111,301.69,0.45,0.39,"4/21/2016 0:00:00",926,"N","VIIRS","n","2",278.28,1.36,"N",2,-117.71108794,33.7171751,2016-04-21
"5126",33.7151,-117.70959,312.65,0.45,0.39,"4/21/2016 0:00:00",926,"N","VIIRS","n","2",278.07,1.32,"N",0,-117.70957794,33.7150951,2016-04-21
"5127",33.71507,-117.70956,304.58,0.52,0.5,"4/22/2016 0:00:00",907,"N","VIIRS","n","2",284.18,0.73,"N",0,-117.70954794,33.7150651,2016-04-22
"5128",33.71472,-117.71241,296.23,0.49,0.65,"4/23/2016 0:00:00",848,"N","VIIRS","n","2",282.77,0.59,"N",0,-117.71239794,33.7147151,2016-04-23
"5129",34.29093,-118.80219,296.31,0.4,0.44,"4/24/2016 0:00:00",1010,"N","VIIRS","n","2",281.24,0.55,"N",2,-118.80217771,34.2909251,2016-04-24
"5130",33.71647,-117.70923,305,0.47,0.48,"4/24/2016 0:00:00",1010,"N","VIIRS","n","2",283.51,0.64,"N",2,-117.70921794,33.7164651,2016-04-24
"5131",34.29243,-118.80093,295.77,0.44,0.38,"4/26/2016 0:00:00",932,"N","VIIRS","n","2",278.48,0.73,"N",2,-118.80091771,34.2924251,2016-04-26
"5132",33.71445,-117.71092,311.8,0.4,0.37,"4/26/2016 0:00:00",932,"N","VIIRS","n","2",282.04,1.07,"N",0,-117.71090794,33.7144451,2016-04-26
"5133",31.96578,-106.5873,296.54,0.5,0.41,"4/29/2016 0:00:00",836,"N","VIIRS","n","2",283.97,2,"N",2,-106.58729023,31.96577479,2016-04-29
"5134",33.71507,-117.71137,296.32,0.58,0.52,"4/29/2016 0:00:00",1016,"N","VIIRS","n","2",281.38,0.7,"N",0,-117.71135794,33.7150651,2016-04-29
"5135",34.29163,-118.80073,298.16,0.44,0.38,"4/30/2016 0:00:00",957,"N","VIIRS","n","2",281.34,0.67,"N",2,-118.80071771,34.2916251,2016-04-30
"5136",33.715,-117.71074,300.38,0.38,0.36,"5/1/2016 0:00:00",939,"N","VIIRS","n","2",283.21,0.59,"N",2,-117.71072794,33.7149951,2016-05-01
"5137",34.29045,-118.80155,303.01,0.4,0.37,"5/1/2016 0:00:00",939,"N","VIIRS","n","2",283.76,0.58,"N",2,-118.80153771,34.2904451,2016-05-01
"5138",33.71663,-117.7098,296.62,0.52,0.42,"5/2/2016 0:00:00",920,"N","VIIRS","n","2",283.01,0.69,"N",2,-117.70978794,33.7166251,2016-05-02
"5139",34.29134,-118.80202,297.01,0.4,0.44,"5/2/2016 0:00:00",920,"N","VIIRS","n","2",282.56,0.47,"N",2,-118.80200771,34.2913351,2016-05-02
"5140",33.71419,-117.70918,295.24,0.53,0.42,"5/2/2016 0:00:00",920,"N","VIIRS","n","2",283.18,0.53,"N",2,-117.70916794,33.7141851,2016-05-02
"5141",33.71459,-117.71264,298.73,0.32,0.54,"5/3/2016 0:00:00",901,"N","VIIRS","n","2",284.58,0.4,"N",2,-117.71262794,33.7145851,2016-05-03
"5142",30.34125,-97.61788,301.58,0.4,0.37,"5/5/2016 0:00:00",823,"N","VIIRS","n","2",287.66,0.54,"N",2,-97.61787242,30.34124472,2016-05-05
"5143",30.341,-97.61918,301.95,0.44,0.38,"5/6/2016 0:00:00",805,"N","VIIRS","n","2",287.96,0.69,"N",2,-97.61917242,30.34099472,2016-05-06
"5144",33.71435,-117.71113,300.59,0.52,0.5,"5/8/2016 0:00:00",907,"N","VIIRS","n","2",281.02,0.88,"N",2,-117.71111794,33.7143451,2016-05-08
"5145",33.71382,-117.71188,297.03,0.48,0.65,"5/9/2016 0:00:00",848,"N","VIIRS","n","2",280.96,0.52,"N",2,-117.71186794,33.7138151,2016-05-09
"5146",34.29042,-118.80152,297.24,0.4,0.44,"5/10/2016 0:00:00",1010,"N","VIIRS","n","2",282.32,0.51,"N",2,-118.80150771,34.2904151,2016-05-10
"5147",33.71507,-117.71278,306.84,0.4,0.37,"5/12/2016 0:00:00",932,"N","VIIRS","n","2",285.94,0.9,"N",2,-117.71276794,33.7150651,2016-05-12
"5148",34.29185,-118.79995,301.69,0.44,0.38,"5/12/2016 0:00:00",932,"N","VIIRS","n","2",284.33,0.49,"N",0,-118.79993771,34.2918451,2016-05-12
"5149",34.29261,-118.80307,305.22,0.4,0.37,"5/17/2016 0:00:00",939,"N","VIIRS","n","2",283.5,0.66,"N",0,-118.80305771,34.2926051,2016-05-17
"5150",31.96566,-106.58679,297.66,0.4,0.37,"5/19/2016 0:00:00",901,"N","VIIRS","n","2",282.04,1.77,"N",2,-106.58678023,31.96565479,2016-05-19
"5151",33.71631,-117.71143,300.67,0.39,0.44,"5/21/2016 0:00:00",1004,"N","VIIRS","n","2",278.46,0.75,"N",2,-117.71141794,33.7163051,2016-05-21
"5152",33.71527,-117.71074,303.24,0.39,0.36,"5/22/2016 0:00:00",945,"N","VIIRS","n","2",282.73,0.64,"N",2,-117.71072794,33.7152651,2016-05-22
"5153",34.29272,-118.80402,297.92,0.5,0.41,"5/23/2016 0:00:00",926,"N","VIIRS","n","2",280.67,0.31,"N",0,-118.80400771,34.2927151,2016-05-23
"5154",33.71557,-117.71002,301.15,0.45,0.39,"5/23/2016 0:00:00",926,"N","VIIRS","n","2",283.61,0.74,"N",2,-117.71000794,33.7155651,2016-05-23
"5155",31.96366,-106.58537,302.25,0.39,0.36,"5/25/2016 0:00:00",849,"N","VIIRS","n","2",289.64,1.13,"N",0,-106.58536023,31.96365479,2016-05-25
"5156",31.9659,-106.58679,304.19,0.4,0.44,"5/26/2016 0:00:00",830,"N","VIIRS","n","2",289.45,1.61,"N",2,-106.58678023,31.96589479,2016-05-26
"5157",31.96481,-106.58607,300.95,0.38,0.58,"5/27/2016 0:00:00",811,"N","VIIRS","n","2",286.16,1,"N",2,-106.58606023,31.96480479,2016-05-27
"5158",34.29167,-118.80193,305.19,0.4,0.37,"5/27/2016 0:00:00",951,"N","VIIRS","n","2",283.2,0.58,"N",0,-118.80191771,34.2916651,2016-05-27
"5159",34.29199,-118.8007,298.87,0.44,0.38,"5/28/2016 0:00:00",932,"N","VIIRS","n","2",282.53,0.51,"N",0,-118.80068771,34.2919851,2016-05-28
"5160",34.29291,-118.79961,295.4,0.4,0.37,"6/2/2016 0:00:00",939,"N","VIIRS","n","2",283.64,0.56,"N",0,-118.79959771,34.2929051,2016-06-02
"5161",34.29111,-118.80079,303.6,0.4,0.44,"6/3/2016 0:00:00",920,"N","VIIRS","n","2",288.52,0.54,"N",2,-118.80077771,34.2911051,2016-06-03
"5162",34.29295,-118.80367,298.26,0.44,0.38,"6/13/2016 0:00:00",932,"N","VIIRS","n","2",282.8,0.28,"N",0,-118.80365771,34.2929451,2016-06-13
"5163",31.96449,-106.58603,308.26,0.38,0.36,"6/15/2016 0:00:00",855,"N","VIIRS","n","2",292.9,0.83,"N",0,-106.58602023,31.96448479,2016-06-15
"5164",31.96501,-106.58671,308.63,0.5,0.41,"6/16/2016 0:00:00",836,"N","VIIRS","n","2",294.04,1.25,"N",0,-106.58670023,31.96500479,2016-06-16
"5165",33.7147,-117.71155,299.52,0.49,0.41,"6/17/2016 0:00:00",957,"N","VIIRS","n","2",286.22,0.69,"N",0,-117.71153794,33.7146951,2016-06-17
"5166",34.29291,-118.80264,298.08,0.44,0.38,"6/17/2016 0:00:00",957,"N","VIIRS","n","2",284.84,0.64,"N",0,-118.80262771,34.2929051,2016-06-17
"5167",34.29171,-118.80199,297.21,0.4,0.37,"6/18/2016 0:00:00",939,"N","VIIRS","n","2",272.84,0.33,"N",0,-118.80197771,34.2917051,2016-06-18
"5168",33.71456,-117.7116,299.63,0.38,0.36,"6/18/2016 0:00:00",939,"N","VIIRS","n","2",288.23,0.49,"N",0,-117.71158794,33.7145551,2016-06-18
"5169",34.29202,-118.80444,297.65,0.4,0.44,"6/19/2016 0:00:00",920,"N","VIIRS","n","2",286.67,0.18,"N",0,-118.80442771,34.2920151,2016-06-19
"5170",33.71425,-117.70918,303.93,0.52,0.42,"6/19/2016 0:00:00",920,"N","VIIRS","n","2",289.39,0.54,"N",0,-117.70916794,33.7142451,2016-06-19
"5171",30.34017,-97.61982,307.51,0.4,0.37,"6/22/2016 0:00:00",823,"N","VIIRS","n","2",293.58,0.93,"N",0,-97.61981242,30.34016472,2016-06-22
"5172",34.29114,-118.80102,298.73,0.38,0.36,"6/23/2016 0:00:00",945,"N","VIIRS","n","2",287.95,0.42,"N",2,-118.80100771,34.2911351,2016-06-23
"5173",34.29173,-118.8023,302.22,0.5,0.41,"6/24/2016 0:00:00",926,"N","VIIRS","n","2",289.17,0.59,"N",0,-118.80228771,34.2917251,2016-06-24
"5174",33.715,-117.71262,301.9,0.47,0.48,"6/27/2016 0:00:00",1010,"N","VIIRS","n","2",290.86,0.72,"N",0,-117.71260794,33.7149951,2016-06-27
"5175",33.71434,-117.7093,301.36,0.47,0.48,"6/27/2016 0:00:00",1010,"N","VIIRS","n","2",291.23,0.45,"N",0,-117.70928794,33.7143351,2016-06-27
"5176",34.29186,-118.79976,302.5,0.4,0.37,"6/28/2016 0:00:00",951,"N","VIIRS","n","2",291.3,0.44,"N",0,-118.79974771,34.2918551,2016-06-28
"5177",33.71373,-117.70937,304.07,0.43,0.38,"6/28/2016 0:00:00",951,"N","VIIRS","n","2",290.18,0.89,"N",0,-117.70935794,33.7137251,2016-06-28
"5178",34.29054,-118.8035,304.49,0.44,0.38,"6/29/2016 0:00:00",932,"N","VIIRS","n","2",289.74,0.63,"N",2,-118.80348771,34.2905351,2016-06-29
"5179",31.96473,-106.58424,300.69,0.32,0.54,"6/29/2016 0:00:00",932,"N","VIIRS","n","2",281.79,0.62,"N",0,-106.58423023,31.96472479,2016-06-29
"5180",33.71715,-117.712,308.04,0.4,0.37,"6/29/2016 0:00:00",932,"N","VIIRS","n","2",290.97,1.04,"N",2,-117.71198794,33.7171451,2016-06-29
"5181",45.60093,-107.47083,297.42,0.48,0.4,"7/1/2016 0:00:00",851,"N","VIIRS","n","2",284.98,0.79,"N",0,-107.47081848,45.60092301,2016-07-01
"5182",45.60311,-107.47073,300.03,0.48,0.4,"7/1/2016 0:00:00",851,"N","VIIRS","n","2",285.49,0.9,"N",0,-107.47071848,45.60310301,2016-07-01
"5183",33.71451,-117.70953,301.66,0.49,0.41,"7/3/2016 0:00:00",957,"N","VIIRS","n","2",288.13,0.94,"N",0,-117.70951794,33.7145051,2016-07-03
"5184",34.29068,-118.80242,296.42,0.37,0.58,"7/6/2016 0:00:00",901,"N","VIIRS","n","2",286.35,0.35,"N",2,-118.80240771,34.2906751,2016-07-06
"5185",34.29192,-118.80003,299.18,0.51,0.41,"7/8/2016 0:00:00",1003,"N","VIIRS","n","2",287.72,0.22,"N",2,-118.80001771,34.2919151,2016-07-08
"5186",34.29045,-118.80327,300.85,0.38,0.36,"7/9/2016 0:00:00",945,"N","VIIRS","n","2",288.02,0.35,"N",2,-118.80325771,34.2904451,2016-07-09
"5187",33.7151,-117.7093,306.88,0.45,0.39,"7/10/2016 0:00:00",926,"N","VIIRS","n","2",289.98,0.72,"N",0,-117.70928794,33.7150951,2016-07-10
"5188",34.29018,-118.80216,298.07,0.36,0.58,"7/12/2016 0:00:00",1028,"N","VIIRS","n","2",287.61,0.4,"N",2,-118.80214771,34.2901751,2016-07-12
"5189",34.29184,-118.80307,304.8,0.4,0.37,"7/14/2016 0:00:00",951,"N","VIIRS","n","2",287.87,0.53,"N",2,-118.80305771,34.2918351,2016-07-14
"5190",33.71511,-117.71198,302.18,0.4,0.37,"7/15/2016 0:00:00",932,"N","VIIRS","n","2",288.86,0.42,"N",0,-117.71196794,33.7151051,2016-07-15
"5191",33.71445,-117.70923,304.13,0.49,0.41,"7/19/2016 0:00:00",957,"N","VIIRS","n","2",289.87,0.63,"N",0,-117.70921794,33.7144451,2016-07-19
"5192",34.29218,-118.80345,304.38,0.44,0.38,"7/19/2016 0:00:00",957,"N","VIIRS","n","2",286.51,0.34,"N",2,-118.80343771,34.2921751,2016-07-19
"5193",34.29088,-118.80121,304.19,0.4,0.37,"7/20/2016 0:00:00",938,"N","VIIRS","n","2",288.79,0.64,"N",2,-118.80119771,34.2908751,2016-07-20
"5194",33.71583,-117.71118,304.34,0.38,0.36,"7/20/2016 0:00:00",938,"N","VIIRS","n","2",289.87,0.69,"N",0,-117.71116794,33.7158251,2016-07-20
"5195",34.29041,-118.8026,300.91,0.4,0.44,"7/21/2016 0:00:00",919,"N","VIIRS","n","2",288.79,0.39,"N",2,-118.80258771,34.2904051,2016-07-21
"5196",31.964,-106.586,307.26,0.42,0.45,"7/21/2016 0:00:00",920,"N","VIIRS","n","2",293.73,1.83,"N",0,-106.58599023,31.96399479,2016-07-21
"5197",31.96468,-106.5844,321.8,0.4,0.37,"7/22/2016 0:00:00",901,"N","VIIRS","n","2",297.13,2.81,"N",2,-106.58439023,31.96467479,2016-07-22
"5198",33.71341,-117.71001,302.95,0.39,0.44,"7/24/2016 0:00:00",1004,"N","VIIRS","n","2",291.59,0.36,"N",0,-117.70999794,33.7134051,2016-07-24
"5199",34.29126,-118.80295,303.61,0.38,0.36,"7/25/2016 0:00:00",945,"N","VIIRS","n","2",290.53,0.6,"N",2,-118.80293771,34.2912551,2016-07-25
"5200",33.71608,-117.70906,308.64,0.39,0.36,"7/25/2016 0:00:00",945,"N","VIIRS","n","2",292.52,0.72,"N",2,-117.70904794,33.7160751,2016-07-25
"5201",33.71648,-117.71033,307.86,0.45,0.39,"7/26/2016 0:00:00",926,"N","VIIRS","n","2",291.47,0.86,"N",2,-117.71031794,33.7164751,2016-07-26
"5202",34.2918,-118.80237,302.75,0.4,0.44,"7/29/2016 0:00:00",1010,"N","VIIRS","n","2",291.09,0.35,"N",2,-118.80235771,34.2917951,2016-07-29
"5203",30.34038,-97.6209,307.32,0.4,0.37,"7/30/2016 0:00:00",811,"N","VIIRS","n","2",292.26,0.6,"N",0,-97.62089242,30.34037472,2016-07-30
"5204",34.29169,-118.80029,307.16,0.4,0.37,"7/30/2016 0:00:00",951,"N","VIIRS","n","2",292.21,0.4,"N",2,-118.80027771,34.2916851,2016-07-30
"5205",33.71598,-117.71233,307.6,0.43,0.38,"7/30/2016 0:00:00",951,"N","VIIRS","n","2",292.42,0.91,"N",2,-117.71231794,33.7159751,2016-07-30
"5206",30.34051,-97.62052,305.06,0.41,0.45,"7/31/2016 0:00:00",752,"N","VIIRS","n","2",292.28,0.95,"N",0,-97.62051242,30.34050472,2016-07-31
"5207",34.29134,-118.80065,304.53,0.44,0.38,"7/31/2016 0:00:00",932,"N","VIIRS","n","2",291.68,0.63,"N",2,-118.80063771,34.2913351,2016-07-31
"5208",33.71399,-117.71111,303.11,0.4,0.37,"7/31/2016 0:00:00",932,"N","VIIRS","n","2",291.28,0.92,"N",0,-117.71109794,33.7139851,2016-07-31
"5209",34.29218,-118.80278,305.65,0.4,0.37,"8/5/2016 0:00:00",938,"N","VIIRS","n","2",288.38,0.48,"N",0,-118.80276771,34.2921751,2016-08-05
"5210",34.29058,-118.80103,298.99,0.38,0.36,"8/10/2016 0:00:00",944,"N","VIIRS","n","2",287.48,0.38,"N",2,-118.80101771,34.2905751,2016-08-10
"5211",33.71638,-117.71146,303.01,0.39,0.36,"8/10/2016 0:00:00",945,"N","VIIRS","n","2",289.2,0.44,"N",2,-117.71144794,33.7163751,2016-08-10
"5212",34.29079,-118.80231,300.95,0.51,0.41,"8/11/2016 0:00:00",926,"N","VIIRS","n","2",287.36,0.62,"N",2,-118.80229771,34.2907851,2016-08-11
"5213",33.71532,-117.71191,305.13,0.4,0.37,"8/16/2016 0:00:00",932,"N","VIIRS","n","2",289.94,0.8,"N",0,-117.71189794,33.7153151,2016-08-16
"5214",34.29213,-118.80093,297.79,0.49,0.49,"8/17/2016 0:00:00",913,"N","VIIRS","n","2",286.66,0.27,"N",0,-118.80091771,34.2921251,2016-08-17
"5215",33.71679,-117.71107,302.11,0.42,0.45,"8/17/2016 0:00:00",913,"N","VIIRS","n","2",289.44,0.61,"N",2,-117.71105794,33.7167851,2016-08-17
"5216",31.96468,-106.5845,312.67,0.52,0.42,"8/17/2016 0:00:00",913,"N","VIIRS","n","2",293.69,1.6,"N",2,-106.58449023,31.96467479,2016-08-17
"5217",31.96478,-106.5853,317.79,0.38,0.36,"8/18/2016 0:00:00",854,"N","VIIRS","n","2",293.99,1.61,"N",2,-106.58529023,31.96477479,2016-08-18
